"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/08/2024";"0100";"19,3";"20,9";"19,3";"82,0";"82,0";"74,0";"16,2";"16,4";"16,1";"970,2";"970,2";"969,5";"1,9";"129,0";"5,5";"";"0,0"
"21/08/2024";"0200";"19,2";"19,3";"18,9";"86,0";"87,0";"82,0";"16,8";"16,9";"16,3";"970,5";"970,6";"970,2";"2,5";"95,0";"4,2";"";"0,0"
"21/08/2024";"0300";"18,2";"19,2";"18,2";"90,0";"90,0";"86,0";"16,6";"16,8";"16,6";"970,2";"970,6";"970,2";"1,8";"88,0";"4,2";"";"0,0"
"21/08/2024";"0400";"17,8";"18,2";"17,7";"93,0";"93,0";"90,0";"16,6";"16,8";"16,5";"969,4";"970,2";"969,4";"1,4";"125,0";"3,7";"";"0,0"
"21/08/2024";"0500";"16,8";"17,8";"16,6";"97,0";"97,0";"93,0";"16,3";"16,6";"15,5";"968,8";"969,4";"968,8";"1,2";"156,0";"3,1";"";"0,0"
"21/08/2024";"0600";"16,1";"17,0";"15,9";"";"";"";"";"";"";"968,4";"968,8";"968,4";"0,7";"90,0";"2,1";"";"0,0"
"21/08/2024";"0700";"16,0";"16,5";"15,8";"";"";"";"";"";"";"968,2";"968,4";"968,2";"0,2";"342,0";"1,9";"";"0,0"
"21/08/2024";"0800";"16,5";"16,7";"15,9";"";"";"";"";"";"";"968,3";"968,3";"968,2";"1,1";"128,0";"2,3";"";"0,0"
"21/08/2024";"0900";"17,0";"17,0";"16,5";"";"";"";"";"";"";"968,5";"968,5";"968,3";"1,1";"203,0";"1,8";"";"0,0"
"21/08/2024";"1000";"18,2";"18,2";"16,9";"";"";"";"";"";"";"969,2";"969,2";"968,5";"0,7";"188,0";"2,0";"178,80";"0,0"
"21/08/2024";"1100";"21,7";"21,7";"18,1";"85,0";"";"";"19,0";"";"";"969,9";"969,9";"969,2";"2,4";"109,0";"4,5";"923,20";"0,0"
"21/08/2024";"1200";"24,8";"25,1";"21,7";"63,0";"85,0";"63,0";"17,2";"19,2";"17,2";"970,5";"970,5";"969,9";"4,1";"91,0";"7,4";"1627,80";"0,0"
"21/08/2024";"1300";"25,4";"26,9";"24,3";"55,0";"65,0";"52,0";"15,7";"17,9";"15,3";"970,5";"970,6";"970,5";"4,6";"116,0";"8,9";"2063,10";"0,0"
"21/08/2024";"1400";"26,6";"28,2";"25,1";"45,0";"58,0";"43,0";"13,7";"16,5";"13,6";"970,2";"970,6";"970,2";"3,7";"124,0";"9,4";"2237,80";"0,0"
"21/08/2024";"1500";"26,8";"28,5";"25,3";"43,0";"51,0";"40,0";"13,4";"14,9";"13,0";"969,5";"970,2";"969,5";"4,2";"139,0";"10,5";"2291,00";"0,0"
"21/08/2024";"1600";"28,5";"29,5";"26,6";"40,0";"44,0";"37,0";"13,5";"14,7";"12,5";"968,5";"969,6";"968,5";"4,1";"132,0";"10,0";"2830,70";"0,0"
"21/08/2024";"1700";"28,8";"30,5";"28,4";"35,0";"40,0";"32,0";"11,7";"14,2";"10,9";"967,7";"968,6";"967,7";"4,2";"148,0";"9,3";"2902,40";"0,0"
"21/08/2024";"1800";"30,0";"30,5";"28,6";"34,0";"38,0";"33,0";"12,2";"13,3";"11,6";"967,0";"967,7";"966,9";"3,9";"122,0";"9,4";"2488,30";"0,0"
"21/08/2024";"1900";"28,3";"30,1";"28,3";"37,0";"38,0";"33,0";"12,4";"13,6";"11,8";"966,8";"967,0";"966,7";"4,0";"129,0";"10,0";"1673,70";"0,0"
"21/08/2024";"2000";"27,3";"28,7";"27,3";"42,0";"43,0";"36,0";"13,4";"13,4";"12,2";"966,9";"966,9";"966,7";"4,7";"113,0";"8,2";"866,80";"0,0"
"21/08/2024";"2100";"24,1";"27,3";"24,1";"53,0";"53,0";"42,0";"13,9";"14,0";"13,2";"967,3";"967,3";"966,9";"3,0";"118,0";"8,7";"137,10";"0,0"
"21/08/2024";"2200";"22,7";"24,1";"22,7";"60,0";"60,0";"53,0";"14,5";"14,5";"13,6";"967,8";"967,8";"967,2";"3,3";"112,0";"6,3";"";"0,0"
"21/08/2024";"2300";"21,8";"22,9";"21,8";"68,0";"68,0";"60,0";"15,5";"15,5";"14,6";"968,4";"968,4";"967,8";"3,5";"105,0";"6,8";"";"0,0"
"22/08/2024";"0000";"20,8";"21,8";"20,8";"74,0";"75,0";"68,0";"16,1";"16,1";"15,5";"969,4";"969,4";"968,4";"3,1";"108,0";"6,7";"";"0,0"
"22/08/2024";"0100";"19,5";"20,9";"19,5";"83,0";"83,0";"74,0";"16,5";"16,5";"16,1";"969,9";"969,9";"969,4";"2,4";"109,0";"5,7";"";"0,0"
"22/08/2024";"0200";"18,4";"19,6";"18,4";"91,0";"91,0";"83,0";"16,9";"16,9";"16,5";"970,0";"970,1";"969,9";"1,7";"117,0";"4,5";"";"0,0"
"22/08/2024";"0300";"18,2";"18,6";"18,2";"93,0";"93,0";"91,0";"17,1";"17,4";"16,9";"969,7";"970,0";"969,6";"1,6";"115,0";"3,4";"";"0,0"
"22/08/2024";"0400";"19,6";"19,6";"18,0";"94,0";"100,0";"93,0";"18,7";"19,3";"17,0";"969,0";"969,6";"969,0";"2,0";"136,0";"3,6";"";"0,0"
"22/08/2024";"0500";"19,4";"19,7";"19,3";"93,0";"94,0";"93,0";"18,2";"18,7";"18,1";"968,8";"969,0";"968,8";"1,2";"184,0";"3,6";"";"0,0"
"22/08/2024";"0600";"19,4";"19,5";"19,4";"95,0";"95,0";"93,0";"18,6";"18,6";"18,2";"968,4";"968,8";"968,4";"1,4";"154,0";"3,0";"";"0,0"
"22/08/2024";"0700";"19,3";"19,4";"19,1";"100,0";"100,0";"95,0";"19,3";"19,3";"18,4";"968,3";"968,5";"968,3";"1,1";"188,0";"3,1";"";"0,0"
"22/08/2024";"0800";"19,3";"19,4";"19,2";"";"";"";"";"";"";"968,3";"968,4";"968,2";"1,3";"164,0";"2,9";"";"0,0"
"22/08/2024";"0900";"19,1";"19,3";"19,1";"";"";"";"";"";"";"968,6";"968,6";"968,3";"1,2";"185,0";"2,9";"";"0,0"
"22/08/2024";"1000";"19,7";"19,7";"19,0";"";"";"";"";"";"";"969,2";"969,2";"968,6";"1,1";"136,0";"2,8";"113,50";"0,0"
"22/08/2024";"1100";"21,3";"21,3";"19,7";"93,0";"";"";"20,1";"";"";"970,0";"970,0";"969,2";"1,9";"116,0";"3,1";"260,90";"0,0"
"22/08/2024";"1200";"23,1";"23,2";"21,3";"76,0";"93,0";"75,0";"18,8";"20,0";"18,2";"970,4";"970,4";"970,0";"4,0";"114,0";"8,1";"687,00";"0,0"
"22/08/2024";"1300";"24,9";"25,3";"23,0";"63,0";"77,0";"63,0";"17,4";"18,8";"17,3";"970,4";"970,5";"970,3";"4,7";"121,0";"8,3";"1385,30";"0,0"
"22/08/2024";"1400";"27,0";"28,0";"24,8";"54,0";"64,0";"51,0";"16,9";"18,1";"16,1";"969,8";"970,5";"969,8";"4,5";"109,0";"8,0";"1685,60";"0,0"
"22/08/2024";"1500";"28,1";"28,6";"26,4";"51,0";"55,0";"49,0";"16,9";"17,8";"16,1";"969,2";"969,8";"969,2";"5,1";"118,0";"9,7";"1919,40";"0,0"
"22/08/2024";"1600";"28,8";"30,8";"27,1";"45,0";"53,0";"41,0";"15,6";"16,9";"15,0";"967,9";"969,2";"967,9";"4,6";"126,0";"9,7";"2138,80";"0,0"
"22/08/2024";"1700";"29,9";"30,5";"28,0";"45,0";"48,0";"41,0";"16,8";"16,8";"15,3";"966,9";"967,9";"966,9";"4,0";"116,0";"8,5";"2044,40";"0,0"
"22/08/2024";"1800";"30,3";"30,4";"28,2";"44,0";"49,0";"42,0";"16,6";"17,0";"15,4";"966,1";"966,9";"966,0";"4,5";"111,0";"9,7";"1722,80";"0,0"
"22/08/2024";"1900";"27,4";"30,5";"27,2";"50,0";"53,0";"43,0";"16,0";"17,5";"15,9";"965,9";"966,2";"965,8";"5,2";"116,0";"10,6";"1011,90";"0,0"
"22/08/2024";"2000";"26,6";"29,0";"26,4";"56,0";"58,0";"46,0";"17,1";"17,5";"15,8";"966,1";"966,1";"965,9";"4,1";"118,0";"11,0";"668,30";"0,0"
"22/08/2024";"2100";"24,3";"26,7";"24,3";"67,0";"67,0";"56,0";"17,7";"17,7";"17,0";"966,5";"966,5";"966,1";"3,8";"130,0";"9,6";"141,10";"0,0"
"22/08/2024";"2200";"22,9";"24,3";"22,9";"74,0";"74,0";"67,0";"17,9";"18,0";"17,6";"967,2";"967,2";"966,5";"3,1";"120,0";"8,1";"";"0,0"
"22/08/2024";"2300";"22,6";"23,0";"22,6";"77,0";"77,0";"74,0";"18,4";"18,5";"17,9";"968,2";"968,2";"967,2";"5,0";"116,0";"8,6";"";"0,0"
"23/08/2024";"0000";"21,3";"22,6";"21,3";"86,0";"86,0";"77,0";"18,7";"18,8";"18,4";"968,8";"968,8";"968,2";"3,3";"107,0";"8,6";"";"0,0"
"23/08/2024";"0100";"20,4";"21,3";"20,4";"89,0";"89,0";"86,0";"18,5";"18,8";"18,5";"969,2";"969,2";"968,8";"2,7";"90,0";"5,8";"";"0,0"
"23/08/2024";"0200";"20,3";"20,8";"20,3";"91,0";"91,0";"88,0";"18,8";"18,8";"18,6";"969,6";"969,6";"969,2";"2,8";"105,0";"7,9";"";"0,0"
"23/08/2024";"0300";"20,5";"20,5";"20,0";"92,0";"94,0";"91,0";"19,2";"19,3";"18,7";"969,2";"969,6";"969,2";"2,5";"105,0";"6,4";"";"0,0"
"23/08/2024";"0400";"20,5";"20,6";"20,2";"90,0";"92,0";"90,0";"18,8";"19,2";"18,7";"968,9";"969,2";"968,9";"3,2";"110,0";"6,4";"";"0,0"
"23/08/2024";"0500";"20,5";"20,6";"20,1";"89,0";"90,0";"89,0";"18,6";"18,7";"18,4";"968,5";"968,9";"968,5";"3,0";"105,0";"6,3";"";"0,0"
"23/08/2024";"0600";"20,0";"20,5";"19,9";"92,0";"93,0";"89,0";"18,6";"18,8";"18,4";"968,0";"968,5";"968,0";"2,2";"114,0";"5,6";"";"0,0"
"23/08/2024";"0700";"19,7";"20,0";"19,7";"93,0";"93,0";"92,0";"18,5";"18,6";"18,4";"967,8";"968,0";"967,8";"2,5";"115,0";"5,6";"";"0,0"
"23/08/2024";"0800";"19,1";"19,8";"19,1";"94,0";"94,0";"92,0";"18,1";"18,6";"18,1";"968,0";"968,0";"967,7";"2,2";"97,0";"5,8";"";"0,0"
"23/08/2024";"0900";"19,5";"19,6";"19,1";"92,0";"95,0";"92,0";"18,1";"18,5";"18,1";"968,5";"968,5";"968,0";"3,2";"98,0";"6,4";"";"0,0"
"23/08/2024";"1000";"20,4";"20,4";"19,5";"90,0";"93,0";"90,0";"18,8";"18,8";"18,1";"968,8";"968,8";"968,5";"2,8";"109,0";"6,4";"107,50";"0,0"
"23/08/2024";"1100";"22,9";"23,1";"20,4";"76,0";"90,0";"75,0";"18,5";"19,3";"18,2";"969,3";"969,3";"968,8";"3,3";"108,0";"6,9";"643,40";"0,0"
"23/08/2024";"1200";"25,6";"25,7";"22,9";"59,0";"76,0";"58,0";"16,9";"19,1";"16,6";"969,8";"969,9";"969,3";"4,2";"87,0";"8,2";"1416,60";"0,0"
"23/08/2024";"1300";"27,9";"28,5";"25,0";"45,0";"61,0";"45,0";"14,9";"17,3";"14,4";"969,8";"969,9";"969,7";"5,0";"93,0";"8,5";"1850,80";"0,0"
"23/08/2024";"1400";"28,6";"29,9";"26,4";"46,0";"51,0";"42,0";"15,8";"16,5";"14,6";"969,2";"969,8";"969,2";"4,0";"104,0";"8,6";"2013,90";"0,0"
"23/08/2024";"1500";"30,0";"30,3";"27,6";"42,0";"48,0";"38,0";"15,8";"16,2";"14,0";"968,4";"969,2";"968,4";"4,6";"92,0";"10,9";"2148,60";"0,0"
"23/08/2024";"1600";"30,5";"31,0";"28,4";"41,0";"44,0";"37,0";"15,7";"16,3";"14,3";"967,6";"968,4";"967,6";"5,5";"84,0";"11,0";"2611,80";"0,0"
"23/08/2024";"1700";"30,4";"31,1";"28,7";"36,0";"43,0";"36,0";"13,8";"16,1";"13,5";"966,8";"967,6";"966,8";"5,7";"82,0";"11,1";"2657,30";"0,0"
"23/08/2024";"1800";"30,1";"31,5";"28,6";"31,0";"39,0";"29,0";"11,2";"14,5";"10,7";"966,1";"966,8";"966,1";"5,4";"88,0";"9,6";"2162,10";"0,0"
"23/08/2024";"1900";"28,9";"30,9";"28,9";"39,0";"39,0";"30,0";"13,4";"13,6";"10,8";"966,0";"966,1";"965,9";"4,9";"120,0";"10,3";"1380,50";"0,0"
"23/08/2024";"2000";"27,0";"29,5";"27,0";"47,0";"47,0";"38,0";"14,6";"14,9";"12,8";"966,1";"966,1";"966,0";"4,8";"112,0";"8,9";"676,00";"0,0"
"23/08/2024";"2100";"25,3";"27,0";"25,3";"52,0";"53,0";"47,0";"14,8";"16,0";"14,5";"966,3";"966,3";"966,1";"4,0";"110,0";"9,7";"81,10";"0,0"
"23/08/2024";"2200";"23,4";"25,3";"23,4";"61,0";"61,0";"52,0";"15,4";"15,4";"14,8";"966,9";"966,9";"966,2";"2,9";"121,0";"6,9";"";"0,0"
"23/08/2024";"2300";"22,8";"23,6";"22,7";"68,0";"68,0";"61,0";"16,6";"16,6";"15,5";"967,6";"967,6";"966,9";"4,8";"98,0";"8,2";"";"0,0"
"24/08/2024";"0000";"22,0";"22,8";"22,0";"71,0";"71,0";"68,0";"16,6";"16,8";"16,5";"968,2";"968,2";"967,6";"2,6";"101,0";"8,1";"";"0,0"
"24/08/2024";"0100";"19,4";"22,0";"19,4";"82,0";"82,0";"71,0";"16,3";"16,6";"16,3";"968,5";"968,5";"968,2";"1,4";"64,0";"4,8";"";"0,0"
"24/08/2024";"0200";"19,4";"20,1";"19,1";"82,0";"84,0";"79,0";"16,2";"16,5";"16,1";"968,8";"968,8";"968,5";"1,9";"66,0";"4,1";"";"0,0"
"24/08/2024";"0300";"19,0";"19,5";"18,9";"86,0";"86,0";"82,0";"16,5";"16,5";"16,2";"968,7";"968,8";"968,7";"2,3";"56,0";"4,0";"";"0,0"
"24/08/2024";"0400";"17,5";"19,3";"17,5";"90,0";"91,0";"85,0";"15,9";"16,9";"15,9";"968,5";"968,7";"968,5";"1,2";"82,0";"4,5";"";"0,0"
"24/08/2024";"0500";"16,9";"17,5";"16,9";"96,0";"98,0";"90,0";"16,2";"16,8";"15,9";"968,3";"968,5";"968,2";"1,6";"78,0";"2,4";"";"0,0"
"24/08/2024";"0600";"17,2";"17,2";"16,8";"";"";"";"";"";"";"968,2";"968,3";"968,2";"1,5";"22,0";"2,3";"";"0,0"
"24/08/2024";"0700";"16,5";"17,5";"16,5";"";"";"";"";"";"";"968,0";"968,2";"967,9";"1,3";"99,0";"2,6";"";"0,0"
"24/08/2024";"0800";"17,1";"17,6";"16,5";"";"";"";"";"";"";"968,4";"968,4";"968,0";"0,4";"157,0";"2,9";"";"0,0"
"24/08/2024";"0900";"17,1";"17,4";"16,7";"";"";"";"";"";"";"969,0";"969,0";"968,4";"0,7";"173,0";"1,8";"";"0,0"
"24/08/2024";"1000";"18,9";"18,9";"17,0";"";"";"";"";"";"";"969,3";"969,3";"969,0";"1,1";"127,0";"2,8";"133,70";"0,0"
"24/08/2024";"1100";"20,1";"20,2";"18,9";"93,0";"";"";"18,9";"";"";"970,2";"970,2";"969,3";"0,9";"161,0";"3,2";"435,80";"0,0"
"24/08/2024";"1200";"23,0";"23,9";"20,2";"75,0";"93,0";"72,0";"18,2";"19,8";"17,8";"970,8";"970,8";"970,2";"1,7";"96,0";"3,9";"730,40";"0,0"
"24/08/2024";"1300";"27,8";"27,8";"22,4";"51,0";"76,0";"51,0";"16,9";"18,3";"16,3";"970,8";"970,9";"970,7";"3,9";"82,0";"7,2";"1897,30";"0,0"
"24/08/2024";"1400";"26,9";"29,7";"26,1";"48,0";"56,0";"40,0";"15,0";"17,1";"14,1";"970,2";"970,8";"970,2";"3,6";"108,0";"7,5";"2334,30";"0,0"
"24/08/2024";"1500";"30,5";"30,8";"26,6";"40,0";"49,0";"37,0";"15,2";"15,8";"13,9";"969,4";"970,2";"969,4";"3,1";"114,0";"6,7";"2424,50";"0,0"
"24/08/2024";"1600";"32,0";"32,0";"27,7";"35,0";"46,0";"34,0";"14,8";"16,0";"13,7";"968,3";"969,4";"968,3";"2,9";"105,0";"7,2";"2159,20";"0,0"
"24/08/2024";"1700";"30,3";"32,0";"28,3";"39,0";"47,0";"35,0";"14,7";"16,5";"13,4";"967,3";"968,3";"967,3";"4,3";"127,0";"8,0";"2107,90";"0,0"
"24/08/2024";"1800";"30,6";"30,8";"27,6";"37,0";"48,0";"36,0";"14,3";"16,2";"13,5";"967,0";"967,3";"966,9";"3,3";"122,0";"10,2";"1952,60";"0,0"
"24/08/2024";"1900";"28,3";"31,2";"27,4";"47,0";"50,0";"35,0";"15,8";"16,5";"13,0";"966,9";"967,0";"966,8";"3,7";"141,0";"9,3";"1423,10";"0,0"
"24/08/2024";"2000";"27,0";"28,9";"27,0";"50,0";"50,0";"45,0";"15,8";"16,2";"15,4";"967,2";"967,2";"966,8";"4,3";"128,0";"7,4";"784,60";"0,0"
"24/08/2024";"2100";"24,3";"27,1";"24,3";"61,0";"61,0";"50,0";"16,2";"16,2";"15,4";"967,6";"967,6";"967,2";"3,4";"121,0";"7,4";"128,90";"0,0"
"24/08/2024";"2200";"22,9";"24,3";"22,9";"65,0";"65,0";"61,0";"16,0";"16,6";"16,0";"968,3";"968,3";"967,6";"2,5";"128,0";"7,0";"";"0,0"
"24/08/2024";"2300";"21,6";"22,9";"21,1";"71,0";"73,0";"65,0";"16,1";"16,1";"15,9";"968,8";"968,8";"968,3";"2,4";"107,0";"5,9";"";"0,0"
"25/08/2024";"0000";"21,0";"21,6";"21,0";"75,0";"75,0";"70,0";"16,3";"16,3";"16,0";"969,2";"969,2";"968,8";"2,1";"94,0";"5,9";"";"0,0"
"25/08/2024";"0100";"20,5";"21,3";"20,5";"79,0";"79,0";"74,0";"16,7";"16,7";"16,3";"969,8";"969,8";"969,2";"2,4";"102,0";"6,4";"";"0,0"
"25/08/2024";"0200";"20,2";"20,6";"20,0";"80,0";"81,0";"79,0";"16,7";"16,8";"16,6";"969,9";"969,9";"969,7";"3,4";"91,0";"6,8";"";"0,0"
"25/08/2024";"0300";"19,7";"20,3";"19,7";"87,0";"87,0";"79,0";"17,5";"17,5";"16,6";"969,8";"969,9";"969,8";"3,2";"99,0";"7,0";"";"0,0"
"25/08/2024";"0400";"18,9";"19,7";"18,9";"90,0";"90,0";"87,0";"17,2";"17,7";"17,2";"969,2";"969,8";"969,2";"1,5";"133,0";"5,7";"";"0,0"
"25/08/2024";"0500";"19,6";"19,6";"18,8";"92,0";"93,0";"90,0";"18,2";"18,2";"17,1";"968,8";"969,2";"968,8";"1,8";"93,0";"3,7";"";"0,0"
"25/08/2024";"0600";"18,7";"19,6";"18,7";"94,0";"94,0";"91,0";"17,7";"18,2";"17,6";"968,7";"968,8";"968,7";"1,0";"148,0";"3,7";"";"0,0"
"25/08/2024";"0700";"18,2";"18,8";"18,2";"94,0";"95,0";"94,0";"17,3";"17,9";"17,3";"968,7";"968,7";"968,6";"1,1";"151,0";"2,4";"";"0,0"
"25/08/2024";"0800";"17,6";"18,3";"17,6";"";"";"";"";"";"";"969,0";"969,0";"968,7";"1,4";"135,0";"2,6";"";"0,0"
"25/08/2024";"0900";"17,4";"17,7";"17,1";"";"";"";"";"";"";"969,3";"969,3";"969,0";"0,8";"142,0";"2,8";"";"0,0"
"25/08/2024";"1000";"19,8";"19,8";"17,3";"95,0";"";"";"18,9";"";"";"969,8";"969,8";"969,3";"1,4";"112,0";"2,7";"191,10";"0,0"
"25/08/2024";"1100";"23,5";"23,6";"19,8";"70,0";"95,0";"70,0";"17,6";"18,9";"17,6";"970,3";"970,3";"969,8";"3,7";"91,0";"6,8";"1070,10";"0,0"
"25/08/2024";"1200";"25,2";"25,8";"23,5";"60,0";"71,0";"58,0";"17,0";"18,1";"16,5";"970,9";"970,9";"970,3";"4,1";"96,0";"8,6";"1815,90";"0,0"
"25/08/2024";"1300";"26,9";"27,7";"25,2";"50,0";"61,0";"49,0";"15,6";"17,8";"15,4";"970,7";"971,0";"970,7";"4,2";"117,0";"8,2";"2415,70";"0,0"
"25/08/2024";"1400";"27,4";"29,6";"26,9";"46,0";"51,0";"41,0";"14,8";"16,2";"13,8";"969,9";"970,7";"969,9";"3,4";"120,0";"8,6";"2829,00";"0,0"
"25/08/2024";"1500";"28,1";"31,0";"27,0";"38,0";"46,0";"33,0";"12,6";"15,6";"10,8";"968,9";"969,9";"968,9";"2,9";"158,0";"8,6";"2656,50";"0,0"
"25/08/2024";"1600";"32,9";"33,0";"28,2";"27,0";"39,0";"27,0";"11,6";"13,7";"11,1";"967,8";"968,9";"967,8";"3,2";"95,0";"8,8";"3082,80";"0,0"
"25/08/2024";"1700";"31,1";"32,9";"29,6";"28,0";"32,0";"27,0";"10,6";"11,9";"10,2";"966,8";"967,8";"966,8";"3,6";"136,0";"8,6";"2600,20";"0,0"
"25/08/2024";"1800";"29,4";"32,8";"29,3";"33,0";"33,0";"26,0";"11,4";"11,5";"9,7";"966,1";"966,8";"966,0";"3,6";"104,0";"7,6";"1941,70";"0,0"
"25/08/2024";"1900";"30,5";"31,7";"29,4";"31,0";"33,0";"29,0";"11,6";"12,2";"10,7";"965,8";"966,1";"965,8";"4,0";"88,0";"8,1";"1647,80";"0,0"
"25/08/2024";"2000";"28,0";"30,5";"28,0";"38,0";"38,0";"31,0";"12,2";"12,3";"11,2";"966,1";"966,1";"965,7";"3,4";"106,0";"7,5";"723,00";"0,0"
"25/08/2024";"2100";"25,4";"28,0";"25,3";"46,0";"46,0";"37,0";"13,0";"13,0";"11,9";"966,8";"966,8";"966,1";"2,9";"106,0";"7,5";"123,80";"0,0"
"25/08/2024";"2200";"24,4";"25,3";"24,3";"55,0";"55,0";"46,0";"14,7";"14,7";"13,0";"967,6";"967,6";"966,8";"4,2";"102,0";"7,5";"";"0,0"
"25/08/2024";"2300";"22,9";"24,4";"22,9";"63,0";"63,0";"55,0";"15,4";"15,4";"14,7";"968,4";"968,4";"967,6";"3,9";"98,0";"7,9";"";"0,0"
"26/08/2024";"0000";"21,6";"22,9";"21,6";"70,0";"70,0";"63,0";"15,8";"15,8";"15,4";"969,2";"969,2";"968,4";"3,2";"107,0";"7,5";"";"0,0"
"26/08/2024";"0100";"20,4";"21,6";"20,4";"78,0";"78,0";"70,0";"16,4";"16,5";"15,8";"969,6";"969,7";"969,2";"2,2";"103,0";"7,1";"";"0,0"
"26/08/2024";"0200";"19,8";"20,6";"19,8";"83,0";"83,0";"78,0";"16,9";"16,9";"16,4";"970,0";"970,0";"969,6";"2,4";"113,0";"7,5";"";"0,0"
"26/08/2024";"0300";"18,8";"19,8";"18,8";"90,0";"90,0";"83,0";"17,1";"17,2";"16,9";"969,9";"970,0";"969,9";"2,1";"107,0";"4,5";"";"0,0"
"26/08/2024";"0400";"17,9";"18,8";"17,8";"93,0";"94,0";"90,0";"16,8";"17,1";"16,7";"969,5";"970,0";"969,5";"1,2";"143,0";"3,2";"";"0,0"
"26/08/2024";"0500";"17,7";"17,9";"17,6";"96,0";"96,0";"93,0";"17,0";"17,1";"16,5";"969,0";"969,5";"969,0";"0,8";"180,0";"2,0";"";"0,0"
"26/08/2024";"0600";"17,5";"17,8";"17,4";"";"100,0";"96,0";"";"17,5";"17,0";"968,8";"969,0";"968,8";"0,8";"166,0";"2,4";"";"0,0"
"26/08/2024";"0700";"18,1";"18,1";"17,4";"";"";"";"";"";"";"968,8";"968,9";"968,7";"1,1";"139,0";"2,9";"";"0,0"
"26/08/2024";"0800";"18,2";"18,4";"18,1";"";"";"";"";"";"";"968,7";"968,9";"968,7";"1,2";"135,0";"2,9";"";"0,0"
"26/08/2024";"0900";"17,7";"18,2";"17,6";"";"";"";"";"";"";"969,2";"969,2";"968,7";"1,0";"137,0";"3,1";"0,90";"0,0"
"26/08/2024";"1000";"18,0";"18,2";"17,7";"";"";"";"";"";"";"969,9";"969,9";"969,2";"1,1";"150,0";"2,2";"104,00";"0,2"
"26/08/2024";"1100";"19,6";"19,6";"18,0";"";"";"";"";"";"";"970,3";"970,3";"969,9";"2,2";"134,0";"4,0";"508,10";"0,0"
"26/08/2024";"1200";"23,9";"25,0";"19,6";"66,0";"98,0";"65,0";"17,1";"20,7";"17,1";"970,3";"970,3";"970,2";"2,9";"114,0";"6,4";"1753,30";"0,0"
"26/08/2024";"1300";"25,3";"26,3";"23,8";"57,0";"68,0";"54,0";"16,0";"18,1";"15,8";"969,9";"970,4";"969,9";"3,4";"116,0";"7,0";"1725,60";"0,0"
"26/08/2024";"1400";"26,8";"29,2";"25,2";"47,0";"57,0";"42,0";"14,4";"17,0";"14,3";"969,1";"969,9";"969,1";"4,4";"107,0";"8,3";"1940,90";"0,0"
"26/08/2024";"1500";"29,5";"30,6";"26,8";"38,0";"48,0";"34,0";"13,7";"15,6";"12,1";"968,2";"969,2";"968,2";"3,8";"90,0";"7,9";"2594,40";"0,0"
"26/08/2024";"1600";"30,5";"31,5";"28,6";"32,0";"40,0";"29,0";"11,7";"14,0";"10,5";"966,9";"968,2";"966,9";"3,5";"90,0";"8,0";"2978,70";"0,0"
"26/08/2024";"1700";"31,2";"32,0";"29,0";"32,0";"35,0";"30,0";"12,4";"12,8";"11,2";"965,6";"966,9";"965,6";"3,6";"91,0";"8,4";"2698,20";"0,0"
"26/08/2024";"1800";"30,5";"32,1";"29,7";"32,0";"33,0";"30,0";"11,8";"12,6";"11,1";"965,0";"965,7";"965,0";"3,4";"141,0";"10,0";"2403,90";"0,0"
"26/08/2024";"1900";"31,2";"32,0";"30,2";"31,0";"33,0";"29,0";"12,2";"12,6";"11,2";"965,0";"965,0";"964,9";"3,5";"99,0";"7,5";"1755,80";"0,0"
"26/08/2024";"2000";"28,0";"31,3";"28,0";"40,0";"40,0";"31,0";"13,3";"13,3";"12,0";"965,5";"965,5";"964,9";"3,4";"104,0";"8,0";"800,40";"0,0"
"26/08/2024";"2100";"26,2";"28,0";"26,1";"47,0";"47,0";"40,0";"14,0";"14,0";"13,2";"965,8";"965,8";"965,5";"3,6";"105,0";"6,3";"122,00";"0,0"
"26/08/2024";"2200";"24,0";"26,2";"24,0";"63,0";"63,0";"47,0";"16,6";"16,7";"14,1";"966,7";"966,7";"965,8";"4,6";"113,0";"10,0";"";"0,0"
"26/08/2024";"2300";"22,6";"24,0";"22,6";"70,0";"70,0";"63,0";"16,8";"16,8";"16,5";"967,8";"967,8";"966,7";"3,9";"113,0";"9,0";"";"0,0"
"27/08/2024";"0000";"21,5";"22,6";"21,4";"74,0";"74,0";"70,0";"16,7";"16,8";"16,6";"968,6";"968,6";"967,8";"2,4";"119,0";"7,3";"";"0,0"
"27/08/2024";"0100";"20,7";"21,5";"20,5";"78,0";"79,0";"74,0";"16,8";"16,8";"16,5";"969,3";"969,3";"968,6";"2,5";"118,0";"5,5";"";"0,0"
"27/08/2024";"0200";"19,9";"20,7";"19,9";"84,0";"84,0";"78,0";"17,1";"17,2";"16,6";"969,5";"969,5";"969,3";"2,3";"129,0";"5,9";"";"0,0"
